city_key,customer_key,order_date_key,order_key,package,picked_date_key,picker_key,quantity,salesperson_key,stock_item_key,tax_amount,City_Key_1,City,State_Province,Country,Continent,Sales_Territory,Region,Subregion,Latest_Recorded_Population,Bill_To_Customer,Buying_Group,Category,Customer,Customer_Key_1,Postal_Code,Primary_Contact,Brand,Buying_Package,Color,Is_Chiller_Stock,Lead_Time_Days,Quantity_Per_Outer,Recommended_Retail_Price,Selling_Package,Size_val,Stock_Item,Stock_Item_Key_1,Employee,Employee_Key,Is_Salesperson,Preferred_Name,Date_key,Day_Number,Day_val,Month_val,Short_Month,Calendar_Month_Number,Calendar_Year,Fiscal_Month_Number,Fiscal_Year,Date_key_1,Day_Number_1,Day_val_1,Month_val_1,Short_Month_1,Calendar_Month_Number_1,Calendar_Year_1,Fiscal_Month_Number_1,Fiscal_Year_1,Employee_1,Employee_Key_1,Is_Salesperson_1,Preferred_Name_1
70,348,2016-12-09,294,M,2015-04-17,160,32,207,514,576.25,70,Crofton,Maryland,United States,North America,Mideast,Americas,Northern America,27348,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Chaseley- ND),348,90066,Marco Costa,,Each,,false,12,1,4784,Each,L,Dinosaur battery-powered slippers (Green) L,514,Taj Shand,207,true,Taj,2016-12-09,9,9,December,Dec,12,2016,2,2017,2015-04-17,17,17,April,Apr,4,2015,6,2015,Ethan Onslow,160,false,Ethan
71,290,2016-12-21,543,S,2016-08-20,191,505,18,300,164.05,71,Carter,Oklahoma,United States,North America,Southwest,Americas,Northern America,256,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Sayner- WI),290,90541,Varuna Ganguly,,Each,,false,14,10,643,Each,18mm,Large  replacement blades 18mm,300,Eva Muirden,18,false,Eva,2016-12-21,21,21,December,Dec,12,2016,2,2017,2016-08-20,20,20,August,Aug,8,2016,10,2016,Isabella Rupp,191,false,Isabella
71,353,2013-07-27,809,L,2015-06-11,193,817,169,25,230.54,71,Carter,Oklahoma,United States,North America,Southwest,Americas,Northern America,256,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Shay- PA),353,90759,Noel Cartier,,Each,,false,14,24,553,Each,48mmx75m,Black and orange handle with care despatch tape  48mmx75m,25,Alica Fatnowna,169,false,Alica,2013-07-27,27,27,July,Jul,7,2013,9,2013,2015-06-11,11,11,June,Jun,6,2015,8,2015,Kayla Woodcock,193,true,Kayla
71,291,2013-04-27,820,S,2015-09-07,68,804,118,240,854.35,71,Carter,Oklahoma,United States,North America,Southwest,Americas,Northern America,256,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Beals- ME),291,90772,Basak Tekin,,Each,,false,14,1,4784,Each,,USB food flash drive - donut,240,Taj Shand,118,true,Taj,2013-04-27,27,27,April,Apr,4,2013,6,2013,2015-09-07,7,7,September,Sep,9,2015,11,2015,Hudson Hollinworth,68,true,Hudson
71,354,2015-10-08,383,S,2014-11-08,149,766,165,566,618.72,71,Carter,Oklahoma,United States,North America,Southwest,Americas,Northern America,256,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Helotes- TX),354,90119,Ilgonis Dzenis,,Each,Black,false,12,1,1944,Each,,Developer joke mug - that's a hardware problem (Black),566,Taj Shand,165,true,Taj,2015-10-08,8,8,October,Oct,10,2015,12,2015,2014-11-08,8,8,November,Nov,11,2014,1,2015,Jack Potter,149,true,Jack
71,256,2013-10-05,39,L,2016-05-07,141,73,12,396,842.04,71,Carter,Oklahoma,United States,North America,Southwest,Americas,Northern America,256,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Taft Heights- CA),256,90304,Ilse Sandell,Northwind,Each,Red,false,14,1,34385,Each,1/12 scale,Ride on toy sedan car (Red) 1/12 scale,396,Sophia Hinton,12,true,Sophia,2013-10-05,5,5,October,Oct,10,2013,12,2013,2016-05-07,7,7,May,May,5,2016,7,2016,Jai Shand,141,false,Jai
71,307,2015-09-06,736,L,2014-07-13,136,293,46,117,487.7,71,Carter,Oklahoma,United States,North America,Southwest,Americas,Northern America,256,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (North Beach Haven- NJ),307,90311,Milica Stojkovic,,Each,Black,false,12,1,5233,Each,XXL,Alien officer hoodie (Black) XXL,117,Anthony Grosse,46,true,Anthony,2015-09-06,6,6,September,Sep,9,2015,11,2015,2014-07-13,13,13,July,Jul,7,2014,9,2014,Jack Potter,136,true,Jack
71,213,2014-09-27,312,S,2016-08-09,147,534,57,242,625.55,71,Carter,Oklahoma,United States,North America,Southwest,Americas,Northern America,256,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Bozeman Hot Springs- MT),213,90708,Chati Ornlamai,,Each,,false,14,1,4784,Each,,USB food flash drive - chocolate bar,242,Anthony Grosse,57,true,Anthony,2014-09-27,27,27,September,Sep,9,2014,11,2014,2016-08-09,9,9,August,Aug,8,2016,10,2016,Piper Koch,147,false,Piper
71,365,2016-01-26,525,XL,2014-10-18,33,338,8,277,319,71,Carter,Oklahoma,United States,North America,Southwest,Americas,Northern America,256,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Tilleda- WI),365,90240,Zuzana Kuchtova,,Each,Black,false,12,1,1944,Each,,DBA joke mug - two types of DBAs (Black),277,Hudson Hollinworth,8,true,Hudson,2016-01-26,26,26,January,Jan,1,2016,3,2016,2014-10-18,18,18,October,Oct,10,2014,12,2014,Jai Shand,33,false,Jai
71,308,2015-05-22,872,S,2016-09-07,160,785,90,232,465.95,71,Carter,Oklahoma,United States,North America,Southwest,Americas,Northern America,256,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Downingtown- PA),308,90133,Natalie Horackova,Northwind,Each,Yellow,false,14,1,3738,Each,1/50 scale,RC toy sedan car with remote control (Yellow) 1/50 scale,232,Hudson Hollinworth,90,true,Hudson,2015-05-22,22,22,May,May,5,2015,7,2015,2016-09-07,7,7,September,Sep,9,2016,11,2016,Ethan Onslow,160,false,Ethan
72,238,2014-11-18,191,S,2015-05-31,208,321,33,401,727.75,72,El Rancho,New Mexico,United States,North America,Southwest,Americas,Northern America,1199,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Cadogan- PA),238,90357,Vanja Grgic,,Carton,White,false,7,12,2691,Each,XS,The Gu red shirt XML tag t-shirt (White) XS,401,Jai Shand,33,false,Jai,2014-11-18,18,18,November,Nov,11,2014,1,2015,2015-05-31,31,31,May,May,5,2015,7,2015,Archer Lamble,208,true,Archer
72,300,2016-08-29,65,L,2016-08-04,12,937,34,293,929.25,72,El Rancho,New Mexico,United States,North America,Southwest,Americas,Northern America,1199,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (East Fultonham- OH),300,90032,Masa Buecek,,Each,,false,14,10,7475,Each,400L,Void fill 400 L bag (White) 400L,293,Ethan Onslow,34,false,Ethan,2016-08-29,29,29,August,Aug,8,2016,10,2016,2016-08-04,4,4,August,Aug,8,2016,10,2016,Sophia Hinton,12,true,Sophia
72,262,2015-09-11,333,S,2015-03-13,65,107,37,580,473.2,72,El Rancho,New Mexico,United States,North America,Southwest,Americas,Northern America,1199,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Vair- TX),262,90707,Ganesh Mukherjee,,Each,Black,false,12,1,1944,Each,,Developer joke mug - a foo walks into a bar (Black),580,Ethan Onslow,37,false,Ethan,2015-09-11,11,11,September,Sep,9,2015,11,2015,2015-03-13,13,13,March,Mar,3,2015,5,2015,Amy Trefl,65,true,Amy
72,236,2014-02-27,436,X,2013-06-18,140,757,88,402,814.21,72,El Rancho,New Mexico,United States,North America,Southwest,Americas,Northern America,1199,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Teutopolis- IL),236,90269,Devendranath Huq,,Carton,White,false,7,12,2691,Each,S,The Gu red shirt XML tag t-shirt (White) S,402,Isabella Rupp,88,false,Isabella,2014-02-27,27,27,February,Feb,2,2014,4,2014,2013-06-18,18,18,June,Jun,6,2013,8,2013,Lily Code,140,true,Lily
72,360,2016-04-05,162,S,2016-02-28,56,668,8,334,321.18,72,El Rancho,New Mexico,United States,North America,Southwest,Americas,Northern America,1199,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Mendoza- TX),360,90420,Paola Greece,,Each,,false,14,25,381,Each,500x310x310mm,Shipping carton (Brown) 500x310x310mm,334,Hudson Hollinworth,8,true,Hudson,2016-04-05,5,5,April,Apr,4,2016,6,2016,2016-02-28,28,28,February,Feb,2,2016,4,2016,Lily Code,56,true,Lily
73,292,2015-10-26,610,L,2016-07-21,142,501,177,610,837.86,73,El Refugio,Texas,United States,North America,Southwest,Americas,Northern America,331,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Morton Grove- IL),292,90336,Doru Tirlea,,Each,,false,14,10,15698,Each,50m,10 mm Double sided bubble wrap 50m,610,Katie Darwin,177,false,Katie,2015-10-26,26,26,October,Oct,10,2015,12,2015,2016-07-21,21,21,July,Jul,7,2016,9,2016,Isabella Rupp,142,false,Isabella
73,333,2016-08-24,815,S,2014-04-18,91,133,70,563,226.71,73,El Refugio,Texas,United States,North America,Southwest,Americas,Northern America,331,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Waycross- GA),333,90743,Akhtar Shahrestaani,,Each,White,false,12,1,1944,Each,,Developer joke mug - Oct 31 = Dec 25 (White),563,Sophia Hinton,70,true,Sophia,2016-08-24,24,24,August,Aug,8,2016,10,2016,2014-04-18,18,18,April,Apr,4,2014,6,2014,Hudson Onslow,91,true,Hudson
74,296,2013-05-01,222,X,2013-01-25,194,65,173,170,725.19,74,El Reno,Oklahoma,United States,North America,Southwest,Americas,Northern America,16749,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Boalsburg- PA),296,90247,Claude Bonsaint,,Each,White,false,12,1,1944,Each,,Developer joke mug - old C developers never die (White),170,Stella Rosenhain,173,false,Stella,2013-05-01,1,1,May,May,5,2013,7,2013,2013-01-25,25,25,January,Jan,1,2013,3,2013,Kayla Woodcock,194,true,Kayla
74,244,2016-10-26,135,M,2014-07-10,14,114,85,151,346.59,74,El Reno,Oklahoma,United States,North America,Southwest,Americas,Northern America,16749,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Berville- MI),244,90628,Lien Banh,Northwind,Each,Blue,false,14,1,34385,Each,1/12 scale,Ride on toy sedan car (Blue) 1/12 scale,151,Hudson Hollinworth,85,true,Hudson,2016-10-26,26,26,October,Oct,10,2016,12,2016,2014-07-10,10,10,July,Jul,7,2014,9,2014,Stella Rosenhain,14,false,Stella
75,216,2013-05-08,822,M,2015-11-21,168,230,5,458,942.99,75,El Rio,California,United States,North America,Far West,Americas,Northern America,7198,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Leathersville- GA),216,90402,Maurice English,Northwind,Each,,false,14,1,3738,Each,1/50 scale,RC toy sedan car with remote control (Pink) 1/50 scale,458,Jai Shand,5,false,Jai,2013-05-08,8,8,May,May,5,2013,7,2013,2015-11-21,21,21,November,Nov,11,2015,1,2016,Jack Potter,168,true,Jack
75,345,2015-09-30,316,S,2016-05-28,122,784,164,336,518.49,75,El Rio,California,United States,North America,Far West,Americas,Northern America,7198,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Broomtown- AL),345,90717,Lalit Ogra,,Each,Red,false,14,1,35880,Each,1.5m,Bubblewrap dispenser (Red) 1.5m,336,Ethan Onslow,164,false,Ethan,2015-09-30,30,30,September,Sep,9,2015,11,2015,2016-05-28,28,28,May,May,5,2016,7,2016,Lily Code,122,true,Lily
75,373,2014-11-15,954,S,2016-08-26,195,976,132,199,947.57,75,El Rio,California,United States,North America,Far West,Americas,Northern America,7198,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Trout Run- PA),373,90257,Ema Slosar,,Each,Black,false,12,1,1944,Each,,DBA joke mug - you might be a DBA if (Black),199,Henry Forlonge,132,false,Henry,2014-11-15,15,15,November,Nov,11,2014,1,2015,2016-08-26,26,26,August,Aug,8,2016,10,2016,Hudson Onslow,195,true,Hudson
75,260,2013-04-07,540,S,2016-09-18,190,341,14,251,652.84,75,El Rio,California,United States,North America,Far West,Americas,Northern America,7198,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Haydenville- OH),260,90519,Tobias Gruber,,Each,Black,false,12,1,1944,Each,,IT joke mug - that behavior is by design (Black),251,Stella Rosenhain,14,false,Stella,2013-04-07,7,7,April,Apr,4,2013,6,2013,2016-09-18,18,18,September,Sep,9,2016,11,2016,Eva Muirden,190,false,Eva
75,361,2015-11-03,340,M,2014-07-06,94,619,202,52,593.64,75,El Rio,California,United States,North America,Far West,Americas,Northern America,7198,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Palmas del Mar- PR),361,90167,Flora Olofsson,,Each,Blue,false,14,10,4336,Each,10m,20 mm Anti static bubble wrap (Blue) 10m,52,Stella Rosenhain,202,false,Stella,2015-11-03,3,3,November,Nov,11,2015,1,2016,2014-07-06,6,6,July,Jul,7,2014,9,2014,Anthony Grosse,94,true,Anthony
75,372,2013-06-26,963,M,2015-08-02,126,531,118,168,186.32,75,El Rio,California,United States,North America,Far West,Americas,Northern America,7198,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Pawlet- VT),372,90472,Dana Mrazova,,Each,White,false,12,1,1944,Each,,IT joke mug - keyboard not found  press F1 to continue (White),168,Taj Shand,118,true,Taj,2013-06-26,26,26,June,Jun,6,2013,8,2013,2015-08-02,2,2,August,Aug,8,2015,10,2015,Lily Code,126,true,Lily
75,321,2015-06-03,781,S,2013-09-09,91,603,150,491,694.03,75,El Rio,California,United States,North America,Far West,Americas,Northern America,7198,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Frenchburg- KY),321,90218,Helene Dupuy,Northwind,Each,,false,14,1,34385,Each,1/12 scale,Ride on toy sedan car (Green) 1/12 scale,491,Jack Potter,150,true,Jack,2015-06-03,3,3,June,Jun,6,2015,8,2015,2013-09-09,9,9,September,Sep,9,2013,11,2013,Hudson Onslow,91,true,Hudson
75,383,2016-09-23,632,M,2014-06-22,121,501,11,158,741.44,75,El Rio,California,United States,North America,Far West,Americas,Northern America,7198,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Montoya- NM),383,90683,Pavel Bohuslav,Northwind,Each,Yellow,false,14,1,3738,Each,1/50 scale,RC toy sedan car with remote control (Yellow) 1/50 scale,158,Hudson Onslow,11,true,Hudson,2016-09-23,23,23,September,Sep,9,2016,11,2016,2014-06-22,22,22,June,Jun,6,2014,8,2014,Alica Fatnowna,121,false,Alica
75,364,2016-12-21,730,M,2013-02-16,166,678,195,180,54.88,75,El Rio,California,United States,North America,Far West,Americas,Northern America,7198,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Lostine- OR),364,90287,Samuel Almaraz,,Each,White,false,12,1,1944,Each,,Developer joke mug - (hip- hip- array) (White),180,Hudson Onslow,195,true,Hudson,2016-12-21,21,21,December,Dec,12,2016,2,2017,2013-02-16,16,16,February,Feb,2,2013,4,2013,Ethan Onslow,166,false,Ethan
76,299,2013-11-20,264,M,2014-02-04,127,600,82,41,586.5,76,El Rito,New Mexico,United States,North America,Southwest,Americas,Northern America,808,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Obetz- OH),299,90143,Devi Dewangan,,Each,,false,14,25,157,Each,229x229x229mm,Shipping carton (Brown) 229x229x229mm,41,Katie Darwin,82,false,Katie,2013-11-20,20,20,November,Nov,11,2013,1,2014,2014-02-04,4,4,February,Feb,2,2014,4,2014,Sophia Hinton,127,true,Sophia
76,322,2013-09-04,413,S,2016-12-21,50,677,173,576,424.97,76,El Rito,New Mexico,United States,North America,Southwest,Americas,Northern America,808,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Robertsdale- AL),322,90580,omer ozbek,,Each,Black,false,12,1,1944,Each,,Developer joke mug - understanding recursion requires understanding recursion (Black),576,Stella Rosenhain,173,false,Stella,2013-09-04,4,4,September,Sep,9,2013,11,2013,2016-12-21,21,21,December,Dec,12,2016,2,2017,Amy Trefl,50,true,Amy
76,246,2013-07-27,885,S,2016-02-11,112,329,174,611,512,76,El Rito,New Mexico,United States,North America,Southwest,Americas,Northern America,808,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Dacono- CO),246,90289,An Dung Ngo,,Each,,false,14,10,2691,Each,10m,20 mm Double sided bubble wrap 10m,611,Lily Code,174,true,Lily,2013-07-27,27,27,July,Jul,7,2013,9,2013,2016-02-11,11,11,February,Feb,2,2016,4,2016,Alica Fatnowna,112,false,Alica
76,208,2016-04-06,651,M,2015-05-18,74,113,41,77,291.27,76,El Rito,New Mexico,United States,North America,Southwest,Americas,Northern America,808,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Mooringsport- LA),208,90387,Lang Le,,Carton,Light Brown,false,12,12,2691,Each,M,Halloween zombie mask (Light Brown) M,77,Sophia Hinton,41,true,Sophia,2016-04-06,6,6,April,Apr,4,2016,6,2016,2015-05-18,18,18,May,May,5,2015,7,2015,Taj Shand,74,true,Taj
77,365,2014-01-30,843,S,2015-05-13,30,377,79,516,308.42,77,El Sauz,Texas,United States,North America,Southwest,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Tilleda- WI),365,90240,Zuzana Kuchtova,,Each,,false,12,1,4784,Each,S,Dinosaur battery-powered slippers (Green) S,516,Ethan Onslow,79,false,Ethan,2014-01-30,30,30,January,Jan,1,2014,3,2014,2015-05-13,13,13,May,May,5,2015,7,2015,Hudson Hollinworth,30,true,Hudson
77,268,2013-06-30,43,L,2013-07-20,163,746,72,163,830.71,77,El Sauz,Texas,United States,North America,Southwest,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Mahaffey- PA),268,90361,Pongrit Srisati,,Each,Black,false,12,1,1944,Each,,IT joke mug - hardware: part of the computer that can be kicked (Black),163,Lily Code,72,true,Lily,2013-06-30,30,30,June,Jun,6,2013,8,2013,2013-07-20,20,20,July,Jul,7,2013,9,2013,Hudson Onslow,163,true,Hudson
77,339,2014-04-11,475,XL,2013-07-22,65,550,144,124,482.83,77,El Sauz,Texas,United States,North America,Southwest,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Deeson- MS),339,90338,Madhavi Gupta,,Carton,Black,false,7,12,2691,Each,XXL,The Gu red shirt XML tag t-shirt (Black) XXL,124,Jack Potter,144,true,Jack,2014-04-11,11,11,April,Apr,4,2014,6,2014,2013-07-22,22,22,July,Jul,7,2013,9,2013,Amy Trefl,65,true,Amy
77,288,2014-11-05,157,XL,2013-05-23,93,752,11,329,487.74,77,El Sauz,Texas,United States,North America,Southwest,Americas,Northern America,0,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Elverson- PA),288,90147,Jan Zeman,,Each,,false,14,25,410,Each,480x270x320mm,Shipping carton (Brown) 480x270x320mm,329,Hudson Onslow,11,true,Hudson,2014-11-05,5,5,November,Nov,11,2014,1,2015,2013-05-23,23,23,May,May,5,2013,7,2013,Sophia Hinton,93,true,Sophia
78,352,2016-01-29,189,L,2014-06-25,69,224,141,650,773.98,78,El Segundo,California,United States,North America,Far West,Americas,Northern America,16654,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Huntingburg- IN),352,90434,Parveen Haldar,,Each,,false,14,24,613,Each,48mmx100m,Black and orange this way up despatch tape  48mmx100m,650,Jai Shand,141,false,Jai,2016-01-29,29,29,January,Jan,1,2016,3,2016,2014-06-25,25,25,June,Jun,6,2014,8,2014,Jai Shand,69,false,Jai
78,217,2015-02-13,588,S,2014-05-25,9,393,186,507,682.42,78,El Segundo,California,United States,North America,Far West,Americas,Northern America,16654,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Necedah- WI),217,90049,Irene Sepp,,Each,Steel Gray,false,12,1,4784,Each,M,Plush shark slippers (Gray) M,507,Alica Fatnowna,186,false,Alica,2015-02-13,13,13,February,Feb,2,2015,4,2015,2014-05-25,25,25,May,May,5,2014,7,2014,Jack Potter,9,true,Jack
78,363,2016-10-06,608,S,2015-02-17,194,143,150,435,744.96,78,El Segundo,California,United States,North America,Far West,Americas,Northern America,16654,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Ware Shoals- SC),363,90181,Jyoti Karnik,,Each,Blue,false,12,1,4485,Each,L,Superhero action jacket (Blue) L,435,Jack Potter,150,true,Jack,2016-10-06,6,6,October,Oct,10,2016,12,2016,2015-02-17,17,17,February,Feb,2,2015,4,2015,Kayla Woodcock,194,true,Kayla
78,261,2013-02-25,313,XL,2013-05-22,3,73,80,366,499.76,78,El Segundo,California,United States,North America,Far West,Americas,Northern America,16654,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Mayhill- NM),261,90741,Daniela Dumina,,Each,Black,false,12,1,4784,Each,M,Furry gorilla with big eyes slippers (Black) M,366,Hudson Onslow,80,true,Hudson,2013-02-25,25,25,February,Feb,2,2013,4,2013,2013-05-22,22,22,May,May,5,2013,7,2013,Ethan Onslow,3,false,Ethan
78,261,2015-02-22,375,S,2014-09-24,175,187,200,553,204.16,78,El Segundo,California,United States,North America,Far West,Americas,Northern America,16654,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Mayhill- NM),261,90741,Daniela Dumina,,Each,White,false,12,1,1944,Each,,DBA joke mug - you might be a DBA if (White),553,Anthony Grosse,200,true,Anthony,2015-02-22,22,22,February,Feb,2,2015,4,2015,2014-09-24,24,24,September,Sep,9,2014,11,2014,Jack Potter,175,true,Jack
79,207,2014-09-08,638,S,2014-07-24,53,888,34,235,296.34,79,El Sobrante,California,United States,North America,Far West,Americas,Northern America,12669,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (Tuscaloosa- AL),207,90011,Calin Bojin,Northwind,Each,Red,false,14,1,3738,Each,1/50 scale,RC toy sedan car with remote control (Red) 1/50 scale,235,Ethan Onslow,34,false,Ethan,2014-09-08,8,8,September,Sep,9,2014,11,2014,2014-07-24,24,24,July,Jul,7,2014,9,2014,Jai Shand,53,false,Jai
79,257,2016-12-22,725,S,2016-11-24,131,865,159,478,269.3,79,El Sobrante,California,United States,North America,Far West,Americas,Northern America,12669,Wingtip Toys (Head Office),Wingtip Toys,Novelty Shop,Wingtip Toys (West Hempstead- NY),257,90799,Subhash Matondkar,,Carton,Light Brown,false,12,12,2691,Each,M,Halloween zombie mask (Light Brown) M,478,Ethan Onslow,159,false,Ethan,2016-12-22,22,22,December,Dec,12,2016,2,2017,2016-11-24,24,24,November,Nov,11,2016,1,2017,Jai Shand,131,false,Jai
